parentPostUrl,authorName,authorUrl,text,timestamp,likes,commentUrl,postUrl,postId,text_post,timestamp_post,replies_post,reposts_post,likes_post,views_post,authorName_post,authorUrl_post,scrapedAt,postTimestamp
https://x.com/Benioff/status/2010857324987236485,Jason SaaStr.Ai Lemkin,https://x.com/jasonlk,Boom!! Next stop -> 1 Quadrillion,2026-01-12T23:55:05.000Z,3,https://x.com/jasonlk/status/2010863131472642368,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Matt Slotnick,https://x.com/matt_slotnick,the snack wrap of enterprise software (you don’t know what you’ve been missing until you’ve tried it),2026-01-12T23:55:49.000Z,2,https://x.com/matt_slotnick/status/2010863316890239052,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Robert Rizk,https://x.com/RobRizk1,,2026-01-12T23:46:35.000Z,1,https://x.com/RobRizk1/status/2010860992700518407,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Ronak Malde,https://x.com/rronak_,Love the generated image,2026-01-13T06:45:34.000Z,1,https://x.com/rronak_/status/2010966432482541697,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Muratcan Koylan,https://x.com/koylanai,Congrats Agentforce,2026-01-13T01:01:44.000Z,1,https://x.com/koylanai/status/2010879907409379355,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,James Bradley,https://x.com/JamesBradleyCA,"@Benioff
 Congrats on the Agentforce milestone—real velocity! 

California’s got the talent for epic comebacks too, just needs the right leadership to unleash it.",2026-01-13T08:07:41.000Z,0,https://x.com/JamesBradleyCA/status/2010987099101819280,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Paramendra Kumar Bhagat,https://x.com/paramendra,Impressive.,2026-01-13T00:17:48.000Z,0,https://x.com/paramendra/status/2010868850498134059,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,VivekBuzz,https://x.com/vivekbuzz2024,"And what dear sir 
@Benioff
 has been your margin on those tokens? Is it above -90%?
McDonalds figured out low margin, consistent quality and a process to serve a tight margin business. Don't think you guys compare to this quite yet.",2026-01-13T19:53:08.000Z,1,https://x.com/vivekbuzz2024/status/2011164633735053403,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,bad robot,https://x.com/foxenflask,Honest question do you really want to be the McDonalds of agents? Quantity is great but quality is more important? People are health conscious now ya know?,2026-01-13T00:34:21.000Z,1,https://x.com/foxenflask/status/2010873012606677048,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Alastair,https://x.com/Alastair2100,"This reads as an adoption signal, not a capability one.
Lots of small agents doing narrow work inside real enterprise flows.",2026-01-13T03:18:32.000Z,1,https://x.com/Alastair2100/status/2010914333128032722,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Jayesh Govindarajan,https://x.com/justjayesh,,2026-01-12T23:33:40.000Z,1,https://x.com/justjayesh/status/2010857742349877525,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,bego,https://x.com/BynbotBego,"these stats are like lines of code a programmer wrote which is not important and will never be … same goes for the no of tokens served generated or whatever statistics these companies will make  to look them good.
Marc fire the people who are creating these dashboards",2026-01-13T01:45:28.000Z,1,https://x.com/BynbotBego/status/2010890911430164504,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Davey,https://x.com/DaveyWithCV,Are you still asking for the National Guard to come to SF and do you actually live there?,2026-01-13T00:05:41.000Z,1,https://x.com/DaveyWithCV/status/2010865801130320197,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Ankit Bajaj,https://x.com/AnkitBajajHQ,Love those arches.,2026-01-13T08:54:03.000Z,0,https://x.com/AnkitBajajHQ/status/2010998767151927786,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,System Daddy,https://x.com/SystemDaddyAi,"The McDonald's meme is actually perfect. 

Mass-produced, low nutritional value, and bad for your long-term health (wallet).
11 Trillion tokens served = A massive bill for your clients.

You are serving ""Fast Food"" Agents inside a walled garden.
We are cooking ""Gourmet""",2026-01-14T03:25:16.000Z,0,https://x.com/SystemDaddyAi/status/2011278412820939009,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Founder ETFs,https://x.com/FounderETFs,"Great milestone, congrats Marc!",2026-01-13T01:30:59.000Z,0,https://x.com/FounderETFs/status/2010887268681355723,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Maya @ Backboard.io #1 AI Memory,https://x.com/backboardioclip,"Yes but the test will be in a year or two from now when their context implodes because they don’t have proper temporal reasoning… we can help Marc, just sayin!",2026-01-13T00:10:31.000Z,0,https://x.com/backboardioclip/status/2010867018291962026,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Zach Moskow,https://x.com/zachmoskow,What models and authors mostly?,2026-01-13T02:48:25.000Z,0,https://x.com/zachmoskow/status/2010906753144406234,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Sanjay B Dalal,https://x.com/SanjayBDalal,Fries  included?  (you never know),2026-01-13T10:39:47.000Z,0,https://x.com/SanjayBDalal/status/2011025378593161309,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Cloud Odyssey Official,https://x.com/CloudOdyssey_,"11.14T tokens served, wow, that's clear proof that agentic AI is delivering real value! We’re seeing this momentum translate into meaningful outcomes for enterprises every day. The Agentic Era is truly here!!..",2026-01-13T06:20:46.000Z,0,https://x.com/CloudOdyssey_/status/2010960193941811432,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Patrizio Petrini,https://x.com/PatrizioPetrini,"11.14T tokens = impressive usage, but what’s the margin? At $0.10/action (10K tokens), that’s ~$111M theoretical gross. Reality: Agentforce ARR $500M+. Token costs from LLM providers compress margins. CRM priced for perfection at 30x forward, execution risk if compute costs spike",2026-01-13T06:54:22.000Z,0,https://x.com/PatrizioPetrini/status/2010968650715369727,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Sanej Bandgar,https://x.com/SanejBandgar,"would it be possible to share open vs closed model distribution? Also, building your own foundation model offering?",2026-01-13T23:27:55.000Z,0,https://x.com/SanejBandgar/status/2011218684535324712,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Michael Meram,https://x.com/MichaelMeram,looks like mcdonald,2026-01-17T03:00:43.000Z,0,https://x.com/MichaelMeram/status/2012359398962688057,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Balumba,https://x.com/balumba414,What’s the economic return,2026-01-13T13:07:59.000Z,0,https://x.com/balumba414/status/2011062673392230500,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Dale Doback,https://x.com/DobackDale718,,2026-01-13T01:05:20.000Z,0,https://x.com/DobackDale718/status/2010880812892487715,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Mike Boysen (JTBD/acc),https://x.com/mikeboysen,Just slap them on and they work.,2026-01-13T02:24:30.000Z,0,https://x.com/mikeboysen/status/2010900736238858606,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Gabriel,https://x.com/gabrielnocode,Might wanna check that slop chief,2026-01-16T22:02:38.000Z,0,https://x.com/gabrielnocode/status/2012284386402554242,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Headline Hungama,https://x.com/HungamaHeadline,"11.14T tokens in a year = enterprise AI moving from experiments to production.

The real story: widespread adoption across sales, service, and commerce signals agents are solving genuine business problems, not just capturing headlines.",2026-01-13T07:29:02.000Z,0,https://x.com/HungamaHeadline/status/2010977372108173498,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
https://x.com/Benioff/status/2010857324987236485,Sean Wiese,https://x.com/dswiese,How many gallons of water is this?,2026-01-13T01:09:50.000Z,0,https://x.com/dswiese/status/2010881943953420633,https://x.com/Benioff/status/2010857324987236485,2010857324987236485,"Agentforce just hit 11.14 TRILLION tokens served - that's a real force of real agents! Real use & real adoption. Powering agents for sales, service, marketing, commerce, Tableau, & Slack across the enterprise. Mahalo to our Ohana for their epic velocity after only a year in service, and you're making the Agentic Era real!",2026-01-12T23:32:00.000Z,45,67,359,61403,Marc Benioff,https://x.com/Benioff,2026-03-30T11:12:53.683Z,2026-01-12T23-32-00-000Z_2010857324987236485
